CustomerID,Age,Gender,OwnHome,Married,Location,Salary,Children,History,Catalogs,AmountSpent,SalaryBand,SpendingBand
645,Young,Female,Own,Married,Far,55900,1,None,6,788,30k-60k,500-999
646,Young,Female,Rent,Single,Far,13700,2,None,24,414,Under 30k,Under 500
647,Old,Female,Own,Married,Far,81400,0,High,24,3001,60k-90k,"2,000-3,999"
648,Old,Female,Own,Married,Close,90500,0,High,6,863,90k-120k,500-999
649,Middle,Female,Own,Married,Close,82200,1,None,12,1517,60k-90k,"1,000-1,999"
650,Middle,Male,Own,Married,Far,65400,3,None,6,836,60k-90k,500-999
651,Middle,Male,Own,Single,Close,74400,0,High,12,1152,60k-90k,"1,000-1,999"
652,Young,Male,Rent,Married,Far,63300,3,None,6,1408,60k-90k,"1,000-1,999"
653,Young,Male,Rent,Married,Far,51600,0,None,12,1082,30k-60k,"1,000-1,999"
654,Young,Male,Rent,Married,Far,55000,0,None,12,1162,30k-60k,"1,000-1,999"
655,Middle,Female,Own,Single,Close,43900,2,Low,6,358,30k-60k,Under 500
656,Young,Female,Own,Single,Close,20300,1,Low,12,304,Under 30k,Under 500
657,Young,Female,Own,Single,Far,16300,0,None,12,360,Under 30k,Under 500
658,Middle,Male,Own,Married,Close,97600,2,Medium,12,1162,90k-120k,"1,000-1,999"
659,Old,Female,Rent,Single,Far,15100,0,Low,6,348,Under 30k,Under 500
660,Young,Female,Rent,Single,Close,12500,3,None,12,206,Under 30k,Under 500
661,Young,Female,Rent,Single,Close,10600,2,Low,12,114,Under 30k,Under 500
662,Middle,Female,Own,Single,Close,41300,1,None,18,932,30k-60k,500-999
663,Young,Female,Own,Single,Close,27200,2,Low,18,446,Under 30k,Under 500
664,Middle,Male,Own,Married,Close,102400,1,None,12,2466,90k-120k,"2,000-3,999"
665,Young,Female,Own,Single,Far,27900,1,None,12,576,Under 30k,500-999
666,Old,Male,Rent,Married,Far,23800,0,None,12,428,Under 30k,Under 500
667,Middle,Male,Own,Married,Close,100000,1,High,24,2247,90k-120k,"2,000-3,999"
668,Middle,Female,Rent,Married,Far,43300,3,Medium,24,716,30k-60k,500-999
669,Middle,Male,Own,Married,Close,65800,1,None,12,1017,60k-90k,"1,000-1,999"
670,Middle,Female,Own,Married,Close,49700,2,Low,18,613,30k-60k,500-999
671,Middle,Female,Rent,Married,Close,82300,2,Medium,12,580,60k-90k,500-999
672,Middle,Male,Rent,Single,Close,41200,0,Medium,12,841,30k-60k,500-999
673,Young,Male,Rent,Single,Close,29200,0,Low,18,737,Under 30k,500-999
674,Middle,Female,Own,Single,Close,51900,2,None,12,1162,30k-60k,"1,000-1,999"
675,Middle,Female,Own,Married,Close,85500,2,Medium,18,895,60k-90k,500-999
676,Young,Female,Rent,Single,Far,12400,3,Low,18,205,Under 30k,Under 500
677,Middle,Female,Own,Married,Close,111900,1,None,12,2340,90k-120k,"2,000-3,999"
678,Middle,Female,Rent,Single,Close,40400,1,Low,24,630,30k-60k,500-999
679,Young,Male,Rent,Single,Far,10900,0,Low,24,407,Under 30k,Under 500
680,Middle,Male,Own,Married,Close,82400,3,None,18,2122,60k-90k,"2,000-3,999"
681,Young,Female,Rent,Single,Close,13200,1,Low,12,227,Under 30k,Under 500
682,Middle,Male,Rent,Single,Close,57800,0,Medium,24,1149,30k-60k,"1,000-1,999"
683,Old,Female,Own,Married,Close,52200,1,Medium,12,669,30k-60k,500-999
684,Middle,Male,Rent,Married,Far,64600,2,None,24,2935,60k-90k,"2,000-3,999"
685,Middle,Female,Own,Single,Close,43100,0,None,24,1444,30k-60k,"1,000-1,999"
686,Old,Female,Own,Married,Far,40100,0,Medium,12,1384,30k-60k,"1,000-1,999"
687,Old,Male,Own,Married,Close,84500,0,None,12,1557,60k-90k,"1,000-1,999"
688,Old,Male,Rent,Married,Close,34500,0,Medium,12,802,30k-60k,500-999
689,Young,Female,Rent,Married,Close,61000,1,None,18,1611,60k-90k,"1,000-1,999"
690,Old,Female,Own,Married,Far,79300,0,None,12,2047,60k-90k,"2,000-3,999"
691,Middle,Male,Rent,Single,Close,44500,0,Medium,24,1175,30k-60k,"1,000-1,999"
692,Young,Male,Rent,Married,Close,39700,0,Medium,18,1011,30k-60k,"1,000-1,999"
693,Old,Female,Own,Single,Close,30300,0,Low,18,1062,30k-60k,"1,000-1,999"
694,Young,Female,Rent,Single,Close,20100,1,Low,12,271,Under 30k,Under 500
695,Old,Male,Own,Married,Far,86500,0,High,24,2690,60k-90k,"2,000-3,999"
696,Old,Female,Rent,Single,Close,42500,0,Medium,24,918,30k-60k,500-999
697,Middle,Male,Own,Married,Close,102300,0,High,24,2438,90k-120k,"2,000-3,999"
698,Middle,Female,Own,Single,Far,52600,2,Medium,12,1307,30k-60k,"1,000-1,999"
699,Middle,Female,Rent,Single,Far,37800,2,None,12,1185,30k-60k,"1,000-1,999"
700,Young,Female,Rent,Single,Close,20300,2,Low,12,180,Under 30k,Under 500
701,Middle,Male,Own,Married,Close,71600,1,None,12,1198,60k-90k,"1,000-1,999"
702,Young,Male,Rent,Married,Close,54500,1,Medium,18,1001,30k-60k,"1,000-1,999"
703,Middle,Male,Rent,Single,Close,54700,0,Medium,24,1355,30k-60k,"1,000-1,999"
704,Middle,Male,Rent,Single,Far,58600,2,None,6,989,30k-60k,500-999
705,Middle,Male,Rent,Single,Far,53800,0,High,12,1803,30k-60k,"1,000-1,999"
706,Middle,Female,Own,Married,Close,131500,3,None,6,2840,120k+,"2,000-3,999"
707,Middle,Male,Rent,Single,Far,52200,0,High,24,1909,30k-60k,"1,000-1,999"
708,Young,Male,Rent,Married,Close,37200,1,Low,6,247,30k-60k,Under 500
709,Young,Male,Rent,Single,Far,22900,1,None,12,814,Under 30k,500-999
710,Young,Male,Rent,Married,Close,55500,3,Low,12,216,30k-60k,Under 500
711,Young,Female,Rent,Single,Far,12800,1,None,24,365,Under 30k,Under 500
712,Young,Female,Rent,Single,Close,17600,2,Low,18,163,Under 30k,Under 500
713,Old,Female,Own,Single,Far,28300,0,Medium,24,933,Under 30k,500-999
714,Old,Male,Own,Single,Close,41900,0,Medium,6,654,30k-60k,500-999
715,Young,Female,Rent,Single,Close,14100,3,None,6,153,Under 30k,Under 500
716,Middle,Male,Rent,Single,Close,52100,0,None,12,1668,30k-60k,"1,000-1,999"
717,Middle,Male,Rent,Single,Far,38700,1,Medium,18,1009,30k-60k,"1,000-1,999"
718,Middle,Female,Rent,Single,Far,44100,1,Medium,18,1659,30k-60k,"1,000-1,999"
719,Middle,Male,Own,Married,Far,79200,1,High,6,1905,60k-90k,"1,000-1,999"
720,Young,Female,Rent,Single,Close,22600,3,None,6,521,Under 30k,500-999
721,Middle,Male,Rent,Single,Close,55100,2,None,6,826,30k-60k,500-999
722,Old,Female,Own,Married,Far,70400,0,High,18,2610,60k-90k,"2,000-3,999"
723,Middle,Male,Own,Married,Close,107300,2,Medium,24,1194,90k-120k,"1,000-1,999"
724,Middle,Female,Rent,Married,Close,66500,1,None,24,1181,60k-90k,"1,000-1,999"
725,Young,Male,Rent,Single,Close,10200,0,None,24,362,Under 30k,Under 500
726,Young,Female,Own,Single,Far,41000,1,Medium,12,768,30k-60k,500-999
727,Middle,Female,Rent,Single,Close,26200,1,Low,12,381,Under 30k,Under 500
728,Middle,Male,Rent,Married,Far,72200,3,Medium,18,1811,60k-90k,"1,000-1,999"
729,Middle,Male,Rent,Single,Far,36700,1,Medium,24,1218,30k-60k,"1,000-1,999"
730,Old,Male,Own,Married,Far,74500,0,None,18,1413,60k-90k,"1,000-1,999"
731,Middle,Female,Own,Single,Close,60200,1,None,12,1748,60k-90k,"1,000-1,999"
732,Old,Male,Rent,Single,Close,34500,0,Medium,24,639,30k-60k,500-999
733,Old,Female,Own,Married,Close,83700,0,High,18,1582,60k-90k,"1,000-1,999"
734,Young,Male,Rent,Single,Far,14800,1,None,12,376,Under 30k,Under 500
735,Middle,Male,Own,Married,Close,106400,0,None,12,1757,90k-120k,"1,000-1,999"
736,Young,Female,Rent,Married,Close,42000,3,Low,6,105,30k-60k,Under 500
737,Middle,Male,Rent,Married,Close,118800,0,High,12,2631,90k-120k,"2,000-3,999"
738,Young,Female,Own,Single,Far,21900,2,Low,24,486,Under 30k,Under 500
739,Middle,Male,Rent,Single,Close,39500,1,None,6,412,30k-60k,Under 500
740,Middle,Male,Rent,Single,Close,45900,0,Medium,12,716,30k-60k,500-999
741,Young,Female,Rent,Married,Close,37100,2,Low,24,653,30k-60k,500-999
742,Middle,Female,Rent,Single,Close,28200,1,Low,6,224,Under 30k,Under 500
743,Middle,Male,Rent,Married,Close,74600,2,Medium,18,705,60k-90k,500-999
744,Middle,Male,Own,Married,Close,122700,1,None,18,4984,120k+,"4,000+"
745,Young,Female,Rent,Single,Close,14200,2,Low,18,197,Under 30k,Under 500
746,Middle,Male,Own,Married,Far,75500,0,None,18,2450,60k-90k,"2,000-3,999"
747,Middle,Male,Own,Single,Close,62900,0,None,24,2561,60k-90k,"2,000-3,999"
748,Young,Male,Rent,Single,Far,19400,0,Low,6,563,Under 30k,500-999
749,Middle,Female,Rent,Single,Close,46600,0,None,12,546,30k-60k,500-999
750,Middle,Male,Own,Married,Far,79700,1,High,24,3384,60k-90k,"2,000-3,999"
751,Middle,Male,Own,Single,Close,45900,2,Low,12,416,30k-60k,Under 500
752,Old,Female,Own,Married,Close,42800,0,Medium,6,685,30k-60k,500-999
753,Old,Male,Own,Married,Far,65500,0,High,24,1931,60k-90k,"1,000-1,999"
754,Old,Female,Rent,Single,Close,33600,0,Medium,12,573,30k-60k,500-999
755,Middle,Female,Own,Single,Far,55600,1,High,18,1553,30k-60k,"1,000-1,999"
756,Young,Female,Rent,Single,Close,24000,2,None,6,362,Under 30k,Under 500
757,Young,Male,Rent,Single,Far,25700,0,Medium,18,907,Under 30k,500-999
758,Old,Female,Own,Married,Close,21500,0,Low,18,445,Under 30k,Under 500
759,Old,Female,Rent,Married,Close,68600,0,High,18,1342,60k-90k,"1,000-1,999"
760,Young,Female,Rent,Single,Far,23100,2,Low,12,457,Under 30k,Under 500
761,Middle,Female,Rent,Married,Close,53300,0,Medium,24,1598,30k-60k,"1,000-1,999"
762,Old,Female,Own,Married,Close,112800,0,High,12,1861,90k-120k,"1,000-1,999"
763,Old,Male,Own,Married,Close,124900,0,High,18,4109,120k+,"4,000+"
764,Middle,Female,Own,Single,Close,72200,0,None,18,3278,60k-90k,"2,000-3,999"
765,Middle,Male,Rent,Single,Close,35100,1,Low,6,421,30k-60k,Under 500
766,Old,Female,Rent,Single,Close,14900,0,None,12,275,Under 30k,Under 500
767,Middle,Male,Rent,Single,Close,72000,0,High,12,1475,60k-90k,"1,000-1,999"
768,Middle,Male,Own,Married,Close,82400,0,High,18,1779,60k-90k,"1,000-1,999"
769,Young,Male,Rent,Married,Close,41600,3,None,24,1634,30k-60k,"1,000-1,999"
770,Middle,Female,Own,Married,Close,68500,2,None,12,1500,60k-90k,"1,000-1,999"
771,Young,Male,Own,Married,Close,62200,0,High,24,1348,60k-90k,"1,000-1,999"
772,Old,Female,Own,Single,Close,35900,0,None,12,962,30k-60k,500-999
773,Young,Male,Rent,Single,Close,14100,0,Low,12,328,Under 30k,Under 500
774,Young,Female,Rent,Married,Close,36500,1,None,18,747,30k-60k,500-999
775,Middle,Female,Own,Married,Close,86400,1,High,12,1713,60k-90k,"1,000-1,999"
776,Old,Female,Rent,Married,Close,39500,0,Medium,12,1006,30k-60k,"1,000-1,999"
777,Old,Male,Own,Married,Close,85300,0,None,12,2523,60k-90k,"2,000-3,999"
778,Old,Female,Own,Married,Close,110700,0,High,12,2458,90k-120k,"2,000-3,999"
779,Young,Male,Rent,Single,Far,17700,0,Low,18,742,Under 30k,500-999
780,Young,Female,Rent,Married,Far,33200,1,None,24,1639,30k-60k,"1,000-1,999"
781,Middle,Female,Own,Single,Close,53800,0,Medium,12,843,30k-60k,500-999
782,Old,Male,Rent,Single,Close,44400,0,Medium,18,886,30k-60k,500-999
783,Middle,Female,Rent,Married,Close,135700,1,High,24,2746,120k+,"2,000-3,999"
784,Young,Female,Rent,Single,Far,20700,1,Low,12,550,Under 30k,500-999
785,Middle,Male,Rent,Married,Far,83500,2,High,24,2098,60k-90k,"2,000-3,999"
786,Middle,Female,Rent,Married,Close,84200,2,Medium,24,954,60k-90k,500-999
787,Middle,Female,Rent,Married,Close,79900,1,Medium,12,1041,60k-90k,"1,000-1,999"
788,Old,Female,Rent,Single,Far,19700,0,Low,6,535,Under 30k,500-999
789,Middle,Female,Rent,Single,Close,35300,0,None,18,1369,30k-60k,"1,000-1,999"
790,Old,Male,Own,Married,Far,52000,0,High,18,2545,30k-60k,"2,000-3,999"
791,Young,Male,Rent,Single,Close,21300,1,None,12,329,Under 30k,Under 500
792,Middle,Male,Own,Single,Close,63700,0,None,6,1351,60k-90k,"1,000-1,999"
793,Old,Female,Own,Married,Close,25900,0,Low,18,582,Under 30k,500-999
794,Middle,Male,Rent,Married,Close,65800,2,Medium,18,578,60k-90k,500-999
795,Old,Female,Rent,Single,Close,11000,0,None,24,195,Under 30k,Under 500
796,Old,Female,Rent,Married,Close,65900,0,High,12,777,60k-90k,500-999
797,Middle,Female,Own,Married,Close,108100,1,High,12,1133,90k-120k,"1,000-1,999"
798,Middle,Male,Own,Married,Close,107300,2,Medium,18,1566,90k-120k,"1,000-1,999"
799,Middle,Female,Rent,Married,Close,79500,0,High,12,1651,60k-90k,"1,000-1,999"
800,Middle,Female,Rent,Married,Close,95900,0,None,24,3168,90k-120k,"2,000-3,999"
801,Middle,Male,Rent,Single,Close,45200,1,Medium,18,699,30k-60k,500-999
802,Middle,Male,Own,Married,Close,98500,0,High,18,2034,90k-120k,"2,000-3,999"
803,Old,Female,Own,Married,Close,96200,0,High,12,1457,90k-120k,"1,000-1,999"
804,Young,Male,Rent,Single,Close,17900,0,None,18,395,Under 30k,Under 500
805,Middle,Male,Own,Married,Close,42700,0,Medium,6,541,30k-60k,500-999
806,Middle,Male,Own,Single,Far,49700,0,High,24,2844,30k-60k,"2,000-3,999"
807,Middle,Female,Rent,Single,Close,43000,3,Low,24,225,30k-60k,Under 500
808,Young,Female,Rent,Single,Close,15500,1,Low,6,210,Under 30k,Under 500
809,Young,Male,Rent,Single,Close,13000,3,Low,6,43,Under 30k,Under 500
810,Middle,Female,Rent,Single,Close,27200,3,Low,24,243,Under 30k,Under 500
811,Old,Female,Own,Married,Close,26700,0,Low,24,1120,Under 30k,"1,000-1,999"
812,Old,Male,Own,Single,Far,61000,0,High,6,975,60k-90k,500-999
813,Middle,Female,Own,Married,Close,76600,3,None,24,2904,60k-90k,"2,000-3,999"
814,Middle,Male,Own,Married,Close,117500,2,Medium,12,927,90k-120k,500-999
815,Old,Male,Own,Married,Close,90600,0,High,24,3167,90k-120k,"2,000-3,999"
816,Young,Female,Rent,Single,Far,12600,0,Low,6,241,Under 30k,Under 500
817,Old,Female,Own,Single,Close,12700,2,Low,6,65,Under 30k,Under 500
818,Middle,Female,Own,Married,Far,77600,3,Medium,12,858,60k-90k,500-999
819,Middle,Female,Rent,Married,Far,92400,1,None,6,2191,90k-120k,"2,000-3,999"
820,Old,Female,Rent,Married,Close,71800,0,High,24,1946,60k-90k,"1,000-1,999"
821,Middle,Male,Own,Married,Far,95800,3,None,12,2581,90k-120k,"2,000-3,999"
822,Young,Female,Own,Single,Close,32600,3,Low,12,172,30k-60k,Under 500
823,Middle,Male,Own,Married,Close,74500,2,Medium,12,824,60k-90k,500-999
824,Old,Female,Rent,Single,Close,29200,0,Low,12,556,Under 30k,500-999
825,Young,Female,Rent,Single,Far,12900,1,Low,6,167,Under 30k,Under 500
826,Middle,Male,Rent,Married,Close,117700,1,High,12,2104,90k-120k,"2,000-3,999"
827,Middle,Female,Own,Married,Close,64100,1,Medium,18,1332,60k-90k,"1,000-1,999"
828,Middle,Female,Rent,Single,Close,46500,1,Medium,24,829,30k-60k,500-999
829,Young,Female,Rent,Single,Close,12400,1,None,12,229,Under 30k,Under 500
830,Middle,Male,Own,Married,Far,130600,0,High,18,3442,120k+,"2,000-3,999"
831,Middle,Male,Own,Married,Far,74400,0,High,6,1893,60k-90k,"1,000-1,999"
832,Old,Female,Own,Single,Far,40600,2,Medium,6,690,30k-60k,500-999
833,Young,Female,Rent,Married,Close,54200,1,Medium,6,486,30k-60k,Under 500
834,Middle,Male,Own,Single,Far,65400,1,High,12,2290,60k-90k,"2,000-3,999"
835,Middle,Male,Rent,Single,Close,49100,0,None,6,934,30k-60k,500-999
836,Young,Female,Rent,Single,Close,10600,2,None,24,517,Under 30k,500-999
837,Young,Female,Rent,Married,Close,76400,0,None,12,2216,60k-90k,"2,000-3,999"
838,Middle,Female,Rent,Married,Close,93700,1,High,24,1521,90k-120k,"1,000-1,999"
839,Middle,Male,Rent,Single,Far,49000,0,High,18,1523,30k-60k,"1,000-1,999"
840,Middle,Female,Own,Married,Close,96500,1,High,18,1364,90k-120k,"1,000-1,999"
841,Middle,Male,Own,Single,Close,55600,0,None,12,952,30k-60k,500-999
842,Middle,Male,Own,Married,Close,99600,1,High,6,871,90k-120k,500-999
843,Middle,Female,Own,Married,Close,79900,3,Low,12,295,60k-90k,Under 500
844,Old,Female,Rent,Married,Close,50500,0,Medium,12,642,30k-60k,500-999
845,Old,Female,Own,Single,Far,16300,0,Low,6,317,Under 30k,Under 500
846,Old,Female,Own,Married,Close,49200,0,Medium,12,1078,30k-60k,"1,000-1,999"
847,Middle,Male,Own,Single,Far,48100,2,Medium,18,961,30k-60k,500-999
848,Middle,Male,Own,Single,Far,61300,2,High,24,1241,60k-90k,"1,000-1,999"
849,Middle,Female,Own,Married,Close,72600,1,None,18,1999,60k-90k,"1,000-1,999"
850,Young,Male,Rent,Single,Far,19500,0,None,24,571,Under 30k,500-999
851,Young,Female,Rent,Single,Close,17200,1,None,12,329,Under 30k,Under 500
852,Middle,Male,Rent,Single,Far,51100,0,High,24,1984,30k-60k,"1,000-1,999"
853,Middle,Male,Own,Single,Close,76800,1,Medium,18,1061,60k-90k,"1,000-1,999"
854,Middle,Male,Own,Single,Far,60200,0,High,12,1955,60k-90k,"1,000-1,999"
855,Middle,Male,Rent,Single,Close,59100,2,Low,18,580,30k-60k,500-999
856,Old,Female,Own,Single,Close,32500,0,Medium,24,883,30k-60k,500-999
857,Middle,Female,Rent,Single,Far,49500,2,Medium,12,1195,30k-60k,"1,000-1,999"
858,Middle,Male,Own,Married,Close,109600,1,High,12,2318,90k-120k,"2,000-3,999"
859,Young,Female,Rent,Married,Close,47300,0,None,6,640,30k-60k,500-999
860,Middle,Male,Rent,Married,Close,93000,1,High,24,2644,90k-120k,"2,000-3,999"
861,Young,Female,Own,Single,Far,32000,1,None,24,1320,30k-60k,"1,000-1,999"
862,Young,Female,Own,Single,Close,44700,1,Medium,6,502,30k-60k,500-999
863,Old,Female,Own,Married,Close,69400,0,High,18,2419,60k-90k,"2,000-3,999"
864,Middle,Male,Own,Married,Close,64300,2,Medium,6,661,60k-90k,500-999
865,Middle,Male,Own,Single,Far,75400,0,High,24,2723,60k-90k,"2,000-3,999"
866,Middle,Male,Own,Married,Close,96100,0,High,6,1588,90k-120k,"1,000-1,999"
867,Old,Female,Own,Married,Close,118000,3,Low,12,581,90k-120k,500-999
868,Young,Male,Rent,Married,Close,69700,1,Medium,12,1432,60k-90k,"1,000-1,999"
869,Old,Male,Own,Single,Close,59300,0,Medium,12,929,30k-60k,500-999
870,Middle,Female,Rent,Married,Close,88600,3,Low,6,212,60k-90k,Under 500
871,Middle,Male,Own,Married,Close,102600,0,High,18,2546,90k-120k,"2,000-3,999"
872,Middle,Male,Rent,Single,Close,43700,0,None,18,1344,30k-60k,"1,000-1,999"
873,Old,Female,Own,Married,Close,22400,0,None,24,947,Under 30k,500-999
874,Middle,Male,Rent,Married,Far,70500,1,None,24,2145,60k-90k,"2,000-3,999"
875,Middle,Male,Own,Married,Close,54200,1,Medium,6,757,30k-60k,500-999
876,Middle,Female,Own,Single,Far,25300,1,None,6,451,Under 30k,Under 500
877,Old,Male,Own,Married,Close,116100,1,High,24,2975,90k-120k,"2,000-3,999"
878,Young,Female,Rent,Single,Close,15900,0,None,18,406,Under 30k,Under 500
879,Middle,Female,Own,Single,Close,46600,3,Low,6,158,30k-60k,Under 500
880,Young,Male,Own,Single,Close,23200,0,None,24,534,Under 30k,500-999
881,Young,Male,Rent,Single,Close,18200,0,Low,12,401,Under 30k,Under 500
882,Middle,Female,Own,Married,Close,82700,1,High,18,1753,60k-90k,"1,000-1,999"
883,Young,Female,Rent,Single,Close,17000,0,Low,18,659,Under 30k,500-999
884,Middle,Male,Own,Married,Close,83000,2,Medium,6,726,60k-90k,500-999
885,Young,Female,Own,Married,Close,42400,1,None,18,1166,30k-60k,"1,000-1,999"
886,Old,Male,Own,Single,Close,40200,2,None,18,1197,30k-60k,"1,000-1,999"
887,Young,Female,Rent,Single,Far,17300,0,Low,6,411,Under 30k,Under 500
888,Middle,Female,Own,Married,Close,109800,1,High,24,2258,90k-120k,"2,000-3,999"
889,Middle,Female,Own,Single,Far,64400,3,Medium,24,1913,60k-90k,"1,000-1,999"
890,Young,Female,Rent,Single,Far,27600,1,Medium,24,893,Under 30k,500-999
891,Young,Female,Rent,Single,Close,25100,1,None,6,421,Under 30k,Under 500
892,Middle,Female,Own,Single,Close,46300,3,None,6,1138,30k-60k,"1,000-1,999"
893,Old,Female,Own,Married,Far,74900,0,None,12,1804,60k-90k,"1,000-1,999"
894,Middle,Male,Own,Single,Close,67900,0,High,18,1418,60k-90k,"1,000-1,999"
895,Middle,Male,Rent,Married,Close,88500,2,Medium,24,1104,60k-90k,"1,000-1,999"
896,Middle,Male,Own,Married,Close,99200,3,None,12,2796,90k-120k,"2,000-3,999"
897,Old,Female,Own,Married,Close,62800,0,High,18,1403,60k-90k,"1,000-1,999"
898,Old,Male,Own,Married,Far,76900,2,High,24,3230,60k-90k,"2,000-3,999"
899,Middle,Male,Own,Married,Close,84100,3,None,6,1352,60k-90k,"1,000-1,999"
900,Old,Female,Own,Married,Close,77600,0,High,18,2004,60k-90k,"2,000-3,999"
901,Young,Female,Rent,Single,Close,19100,1,Low,18,403,Under 30k,Under 500
902,Old,Female,Own,Married,Far,128700,0,High,24,3995,120k+,"2,000-3,999"
903,Young,Female,Rent,Single,Far,14400,1,Low,6,390,Under 30k,Under 500
904,Old,Male,Rent,Married,Close,49600,0,Medium,6,770,30k-60k,500-999
905,Middle,Female,Rent,Single,Close,47000,0,None,6,963,30k-60k,500-999
906,Young,Female,Rent,Married,Close,36600,0,Medium,6,833,30k-60k,500-999
907,Middle,Female,Own,Single,Close,65800,1,Medium,12,869,60k-90k,500-999
908,Middle,Male,Rent,Married,Far,52800,2,Medium,12,926,30k-60k,500-999
909,Middle,Male,Own,Married,Close,96500,0,High,24,3780,90k-120k,"2,000-3,999"
910,Middle,Female,Rent,Married,Close,63500,1,Medium,18,1023,60k-90k,"1,000-1,999"
911,Middle,Male,Rent,Single,Close,60400,1,Medium,6,791,60k-90k,500-999
912,Middle,Male,Own,Married,Close,102700,3,None,12,1473,90k-120k,"1,000-1,999"
913,Middle,Male,Own,Married,Close,100100,2,None,6,1597,90k-120k,"1,000-1,999"
914,Middle,Male,Rent,Single,Close,54400,0,Medium,6,1150,30k-60k,"1,000-1,999"
915,Middle,Male,Rent,Married,Close,105600,3,Low,6,304,90k-120k,Under 500
916,Old,Female,Own,Married,Far,57900,0,High,12,1693,30k-60k,"1,000-1,999"
917,Young,Male,Own,Single,Close,31500,3,Low,18,269,30k-60k,Under 500
918,Middle,Female,Rent,Married,Far,60100,1,High,18,1430,60k-90k,"1,000-1,999"
919,Middle,Male,Rent,Married,Close,87400,2,None,18,2729,60k-90k,"2,000-3,999"
920,Middle,Male,Own,Married,Close,117900,0,High,6,1760,90k-120k,"1,000-1,999"
921,Middle,Male,Own,Single,Close,48800,1,Medium,24,1271,30k-60k,"1,000-1,999"
922,Middle,Female,Own,Married,Close,67900,3,Low,12,356,60k-90k,Under 500
923,Old,Male,Rent,Married,Far,66200,0,None,6,1024,60k-90k,"1,000-1,999"
924,Middle,Male,Rent,Married,Close,88000,2,Medium,6,524,60k-90k,500-999
925,Middle,Male,Rent,Married,Close,94200,1,High,18,1211,90k-120k,"1,000-1,999"
926,Young,Female,Rent,Single,Close,29200,3,None,6,636,Under 30k,500-999
927,Young,Male,Rent,Single,Far,15300,0,Low,24,645,Under 30k,500-999
928,Young,Male,Rent,Single,Far,17500,0,Low,18,472,Under 30k,Under 500
929,Old,Male,Own,Married,Close,168800,0,High,6,1512,120k+,"1,000-1,999"
930,Middle,Male,Rent,Single,Far,40200,0,High,18,1634,30k-60k,"1,000-1,999"
931,Young,Male,Rent,Single,Close,28400,3,Low,18,182,Under 30k,Under 500
932,Middle,Male,Rent,Married,Far,72200,3,Medium,18,1042,60k-90k,"1,000-1,999"
933,Middle,Female,Own,Single,Far,55200,0,High,18,1714,30k-60k,"1,000-1,999"
934,Middle,Female,Rent,Single,Close,44600,0,Medium,18,966,30k-60k,500-999
935,Middle,Male,Own,Single,Close,58400,0,Medium,12,829,30k-60k,500-999
936,Middle,Female,Own,Single,Close,67800,1,Medium,6,680,60k-90k,500-999
937,Old,Female,Own,Single,Close,25500,0,Low,18,636,Under 30k,500-999
938,Young,Female,Rent,Single,Far,20000,3,Low,6,182,Under 30k,Under 500
939,Middle,Male,Rent,Single,Far,52600,1,None,18,1773,30k-60k,"1,000-1,999"
940,Middle,Male,Rent,Married,Far,97600,1,None,12,2902,90k-120k,"2,000-3,999"
941,Old,Male,Own,Married,Close,23400,0,Low,6,348,Under 30k,Under 500
942,Middle,Female,Own,Married,Close,102500,3,Low,12,548,90k-120k,500-999
943,Middle,Female,Own,Married,Far,52300,1,High,18,2034,30k-60k,"2,000-3,999"
944,Middle,Male,Rent,Single,Far,65400,0,High,12,2296,60k-90k,"2,000-3,999"
945,Young,Male,Rent,Single,Close,19600,0,Low,12,395,Under 30k,Under 500
946,Old,Male,Own,Married,Far,37000,0,Medium,12,850,30k-60k,500-999
947,Young,Female,Rent,Single,Far,13200,0,None,18,512,Under 30k,500-999
948,Middle,Male,Rent,Single,Close,63800,1,Medium,24,1622,60k-90k,"1,000-1,999"
949,Old,Female,Rent,Single,Far,22600,0,None,12,865,Under 30k,500-999
950,Old,Female,Own,Single,Close,37300,0,Medium,6,673,30k-60k,500-999
951,Young,Male,Rent,Single,Far,14900,1,None,12,422,Under 30k,Under 500
952,Middle,Female,Own,Single,Close,36700,1,None,6,529,30k-60k,500-999
953,Middle,Male,Own,Single,Close,63200,0,High,24,1932,60k-90k,"1,000-1,999"
954,Old,Male,Own,Married,Close,77300,0,High,18,1853,60k-90k,"1,000-1,999"
955,Middle,Male,Rent,Single,Close,43100,1,None,12,1224,30k-60k,"1,000-1,999"
956,Middle,Female,Rent,Single,Far,44800,1,Medium,6,666,30k-60k,500-999
957,Old,Female,Rent,Married,Close,70900,0,High,24,1685,60k-90k,"1,000-1,999"
958,Middle,Female,Rent,Single,Far,38200,0,Medium,24,1476,30k-60k,"1,000-1,999"
959,Young,Female,Rent,Single,Far,18400,1,Low,6,319,Under 30k,Under 500
960,Middle,Female,Rent,Single,Close,40700,3,Low,18,232,30k-60k,Under 500
961,Old,Male,Own,Single,Close,71300,0,High,18,1543,60k-90k,"1,000-1,999"
962,Middle,Female,Rent,Single,Close,36400,2,Low,18,506,30k-60k,500-999
963,Young,Male,Rent,Single,Close,15400,0,Low,6,172,Under 30k,Under 500
964,Middle,Male,Own,Single,Far,39100,1,Medium,12,1001,30k-60k,"1,000-1,999"
965,Middle,Male,Rent,Single,Close,43800,0,Medium,12,606,30k-60k,500-999
